Wavelength,UHP-T-405-EP,UHP-T-415-SR,UHP-T-425-SR,UHP-T-435-SR,UHP-T-450-EP,UHP-T-460-DI,UHP-T-488-SR,UHP-T-495-SR,UHP-T-520-EP,UHP-T-545-LA21,UHP-T-596-LA21,UHP-T-620-SR,UHP-T-630-EP,UHP-T-650-EP,UHP-T-670-SR,UHP-T-730-SR
680,3.61E-08,1.60E-06,0,3.43E-07,0,4.96E-07,1.03E-06,6.36E-06,7.66E-06,0,-1.71E-07,1.61E-07,0.000118209,0.001649219,0.704638291,0.103593168
680.5,3.30E-08,1.68E-06,0,3.67E-07,0,4.53E-07,1.07E-06,6.94E-06,8.23E-06,0,-2.14E-07,1.43E-07,0.000115649,0.00159524,0.677109569,0.107331285
681,4.72E-08,1.76E-06,0,3.88E-07,0,4.14E-07,1.11E-06,7.58E-06,8.79E-06,0,-2.38E-07,1.38E-07,0.000113042,0.001543365,0.644995188,0.110343195
681.5,6.40E-08,1.83E-06,0,4.04E-07,0,4.43E-07,1.14E-06,8.15E-06,1.04E-05,0,-2.41E-07,1.27E-07,0.000110593,0.001492649,0.612395765,0.113020196
682,9.69E-08,1.94E-06,0,4.31E-07,0,3.56E-07,1.18E-06,8.83E-06,1.06E-05,0,-1.88E-07,1.24E-07,0.000108172,0.001443093,0.579867732,0.116537554
682.5,1.09E-07,2.13E-06,0,4.71E-07,0,3.54E-07,1.29E-06,9.83E-06,1.24E-05,0,-1.47E-07,1.47E-07,9.90E-05,0.001305105,0.548658276,0.12109664
683,1.06E-07,2.36E-06,0,5.02E-07,0,4.36E-07,1.41E-06,1.09E-05,1.54E-05,0,-1.48E-07,1.95E-07,9.03E-05,0.001182904,0.517450382,0.125523259
683.5,1.05E-07,2.47E-06,0,5.29E-07,0,5.34E-07,1.46E-06,1.15E-05,1.76E-05,0,-1.63E-07,2.37E-07,9.64E-05,0.001252342,0.486029745,0.129200821
684,1.20E-07,2.58E-06,0,5.79E-07,0,4.85E-07,1.52E-06,1.22E-05,1.65E-05,0,-1.35E-07,2.45E-07,0.000101604,0.001312053,0.456121553,0.132111152
684.5,9.30E-08,2.82E-06,0,6.48E-07,0,4.72E-07,1.57E-06,1.27E-05,1.52E-05,0,-9.16E-08,1.88E-07,9.28E-05,0.001192106,0.428076345,0.136566938
685,4.48E-08,3.11E-06,0,7.11E-07,0,5.91E-07,1.63E-06,1.33E-05,1.58E-05,0,-5.95E-08,1.65E-07,8.45E-05,0.001082792,0.399991848,0.141165771
685.5,3.47E-08,3.27E-06,0,7.58E-07,0,8.17E-07,1.68E-06,1.36E-05,1.81E-05,0,-4.42E-08,1.62E-07,7.96E-05,0.001019967,0.373546728,0.146351868
686,4.18E-08,3.44E-06,0,7.88E-07,0,9.38E-07,1.73E-06,1.39E-05,1.94E-05,0,-6.09E-08,1.92E-07,7.46E-05,0.000961127,0.350407487,0.151000332
686.5,3.81E-08,3.56E-06,0,7.96E-07,0,9.69E-07,1.78E-06,1.40E-05,1.90E-05,0,-9.86E-08,2.12E-07,7.19E-05,0.000929592,0.328475038,0.15656434
687,2.63E-08,3.69E-06,0,8.18E-07,0,1.02E-06,1.85E-06,1.42E-05,1.88E-05,0,-1.27E-07,2.32E-07,6.92E-05,0.000899729,0.306564189,0.161649476
687.5,0,3.64E-06,0,8.58E-07,0,1.02E-06,1.89E-06,1.40E-05,1.75E-05,0,-1.14E-07,2.34E-07,6.41E-05,0.000834847,0.286398887,0.167535219
688,0,3.68E-06,0,8.89E-07,0,9.69E-07,1.93E-06,1.38E-05,1.59E-05,0,-1.07E-07,3.09E-07,5.96E-05,0.000774557,0.266194703,0.173463131
688.5,0,3.77E-06,0,9.05E-07,0,1.05E-06,1.97E-06,1.36E-05,1.58E-05,0,-1.35E-07,4.07E-07,5.73E-05,0.000745213,0.248322624,0.179516222
689,0,4.04E-06,0,9.05E-07,0,1.16E-06,2.01E-06,1.33E-05,1.64E-05,0,-1.74E-07,4.20E-07,5.50E-05,0.000715741,0.229134542,0.185692275
689.5,0,4.05E-06,0,8.94E-07,0,1.26E-06,2.00E-06,1.28E-05,1.68E-05,0,-2.04E-07,4.33E-07,5.14E-05,0.000666754,0.213479072,0.191619162
690,0,3.95E-06,0,8.93E-07,0,1.22E-06,2.00E-06,1.24E-05,1.59E-05,0,-2.30E-07,3.90E-07,4.85E-05,0.000617283,0.198457469,0.198250494
690.5,0,3.80E-06,0,8.82E-07,0,1.07E-06,1.97E-06,1.19E-05,1.36E-05,0,-2.76E-07,3.36E-07,4.59E-05,0.000569732,0.186087715,0.205028924
691,0,3.83E-06,0,8.87E-07,0,1.18E-06,1.93E-06,1.15E-05,1.33E-05,0,-3.22E-07,2.76E-07,4.34E-05,0.000525737,0.173028211,0.212272682
691.5,0,3.86E-06,0,8.96E-07,0,1.23E-06,1.87E-06,1.08E-05,1.22E-05,0,-3.60E-07,2.47E-07,4.20E-05,0.000495086,0.162549366,0.219412726
692,0,3.98E-06,0,8.88E-07,0,1.19E-06,1.77E-06,1.01E-05,1.05E-05,0,-4.02E-07,2.07E-07,4.05E-05,0.000458798,0.151388973,0.227279189
692.5,4.85E-08,4.01E-06,0,9.00E-07,0,1.21E-06,1.68E-06,9.37E-06,9.60E-06,0,-3.85E-07,1.74E-07,3.97E-05,0.000430536,0.140221345,0.235035607
693,1.07E-07,3.98E-06,0,8.84E-07,0,1.09E-06,1.59E-06,8.62E-06,8.67E-06,0,-3.86E-07,1.34E-07,3.90E-05,0.00039977,0.129699426,0.242899163
693.5,9.49E-08,3.80E-06,0,8.04E-07,0,6.86E-07,1.47E-06,7.63E-06,7.11E-06,0,-4.34E-07,8.53E-08,3.77E-05,0.000362895,0.120553627,0.250518753
694,9.19E-08,3.57E-06,0,7.30E-07,0,3.38E-07,1.35E-06,6.70E-06,5.95E-06,0,-4.85E-07,5.71E-08,3.62E-05,0.000330486,0.114051545,0.258952844
694.5,1.11E-07,3.44E-06,0,7.16E-07,0,1.13E-07,1.28E-06,6.05E-06,5.18E-06,0,-4.48E-07,5.46E-08,3.40E-05,0.00029761,0.10685519,0.267599859
695,1.13E-07,3.26E-06,0,7.03E-07,0,1.95E-08,1.20E-06,5.45E-06,4.38E-06,0,-3.96E-07,5.70E-08,3.17E-05,0.000271549,0.1009769,0.277735216
695.5,9.68E-08,3.02E-06,0,6.75E-07,0,0,1.12E-06,5.05E-06,3.44E-06,0,-3.29E-07,6.13E-08,2.95E-05,0.000245239,0.093733829,0.287353131
696,9.84E-08,2.81E-06,0,6.56E-07,0,0,1.04E-06,4.65E-06,1.86E-06,0,-2.53E-07,6.75E-08,2.73E-05,0.0002218,0.087813578,0.297304064
696.5,1.15E-07,2.69E-06,0,6.33E-07,0,0,9.62E-07,4.28E-06,1.05E-06,0,-1.96E-07,6.94E-08,2.60E-05,0.00020275,0.08250797,0.306336049
697,8.31E-08,2.49E-06,0,5.97E-07,0,0,9.02E-07,3.98E-06,3.70E-07,0,-1.53E-07,5.31E-08,2.48E-05,0.000185894,0.077867072,0.316731717
697.5,5.39E-08,2.48E-06,0,5.77E-07,0,0,8.83E-07,3.87E-06,0,0,-1.35E-07,5.20E-08,2.38E-05,0.000174367,0.073176605,0.326306397
698,6.42E-08,2.54E-06,0,5.62E-07,0,0,8.64E-07,3.77E-06,0,0,-1.17E-07,4.35E-08,2.31E-05,0.00016366,0.069157326,0.336460837
698.5,1.20E-07,2.72E-06,0,5.76E-07,0,0,8.78E-07,3.81E-06,0,0,-1.28E-07,2.80E-08,2.25E-05,0.000155454,0.064435872,0.346354964
699,1.42E-07,2.81E-06,0,5.96E-07,0,0,8.86E-07,3.83E-06,0,0,-1.35E-07,1.08E-08,2.21E-05,0.000147625,0.061060272,0.357162078
699.5,1.69E-07,2.94E-06,0,6.11E-07,0,0,9.13E-07,4.02E-06,0,0,-1.75E-07,0,2.22E-05,0.000141455,0.057650036,0.368943421
700,2.29E-07,2.98E-06,0,6.14E-07,0,0,9.33E-07,4.19E-06,0,0,-2.28E-07,0,2.20E-05,0.000133917,0.054247159,0.38003731
700.5,2.89E-07,3.10E-06,0,6.31E-07,0,0,9.73E-07,4.46E-06,0,0,-3.33E-07,0,2.16E-05,0.000124405,0.050105635,0.391797552
701,3.35E-07,3.22E-06,0,6.22E-07,0,0,1.01E-06,4.78E-06,0,0,-5.24E-07,0,2.13E-05,0.000116956,0.046107637,0.402431898
701.5,3.75E-07,3.56E-06,0,6.42E-07,0,0,1.09E-06,5.29E-06,0,0,-7.78E-07,0,2.07E-05,0.000110521,0.042707057,0.41447241
702,4.20E-07,3.88E-06,0,6.63E-07,0,0,1.16E-06,5.81E-06,0,0,-1.02E-06,0,2.00E-05,0.000105861,0.040582729,0.426906572
702.5,4.58E-07,4.07E-06,0,6.78E-07,0,0,1.18E-06,6.27E-06,0,0,-1.27E-06,0,1.98E-05,0.000100946,0.038856878,0.439414461
703,4.46E-07,4.22E-06,0,7.26E-07,0,0,1.22E-06,6.85E-06,0,0,-1.28E-06,0,1.93E-05,9.55E-05,0.036140251,0.452221388
703.5,4.18E-07,4.33E-06,0,7.63E-07,0,0,1.25E-06,7.61E-06,0,0,-1.38E-06,0,1.88E-05,9.02E-05,0.033565379,0.465849048
704,3.67E-07,4.37E-06,0,7.64E-07,0,0,1.27E-06,8.41E-06,0,0,-1.96E-06,0,1.84E-05,8.48E-05,0.031064236,0.479590426
704.5,2.84E-07,4.39E-06,0,7.53E-07,0,0,1.31E-06,9.40E-06,0,0,-2.82E-06,0,1.78E-05,7.79E-05,0.029444834,0.49371477
705,2.55E-07,4.58E-06,0,7.91E-07,0,0,1.37E-06,1.04E-05,0,0,-3.14E-06,0,1.71E-05,7.25E-05,0.026969641,0.50684752
705.5,2.13E-07,4.62E-06,0,7.98E-07,0,0,1.41E-06,1.12E-05,0,0,-3.68E-06,0,1.71E-05,7.06E-05,0.02614426,0.520396201
706,2.37E-07,4.68E-06,0,7.65E-07,0,0,1.46E-06,1.22E-05,1.06E-07,0,-4.78E-06,0,1.71E-05,6.88E-05,0.025518369,0.533411522
706.5,2.28E-07,4.66E-06,0,7.27E-07,0,0,1.49E-06,1.33E-05,6.77E-08,0,-6.07E-06,0,1.68E-05,6.56E-05,0.025030009,0.546293085
707,2.48E-07,4.71E-06,0,7.40E-07,0,0,1.50E-06,1.43E-05,5.41E-07,0,-7.09E-06,0,1.64E-05,6.30E-05,0.02283264,0.558356483
707.5,2.54E-07,4.71E-06,0,7.76E-07,0,0,1.53E-06,1.54E-05,1.81E-06,0,-7.70E-06,0,1.57E-05,5.91E-05,0.02026403,0.570851652
708,2.68E-07,4.75E-06,0,8.03E-07,0,0,1.55E-06,1.65E-05,2.74E-06,0,-8.19E-06,0,1.51E-05,5.44E-05,0.018618289,0.584252245
708.5,3.42E-07,4.71E-06,0,8.07E-07,0,0,1.60E-06,1.73E-05,1.87E-06,0,-8.33E-06,0,1.41E-05,4.76E-05,0.01790698,0.598363043
709,4.33E-07,4.63E-06,0,7.76E-07,0,0,1.62E-06,1.80E-05,3.02E-06,0,-8.41E-06,0,1.31E-05,4.40E-05,0.01686486,0.612486189
709.5,4.41E-07,4.53E-06,0,7.38E-07,0,0,1.62E-06,1.85E-05,4.12E-06,0,-8.38E-06,1.56E-08,1.25E-05,4.30E-05,0.016279,0.626330978
710,3.80E-07,4.49E-06,0,6.94E-07,0,0,1.60E-06,1.89E-05,4.61E-06,0,-8.43E-06,2.40E-08,1.19E-05,4.21E-05,0.015099191,0.640312237
710.5,3.42E-07,4.47E-06,0,6.88E-07,0,0,1.59E-06,1.92E-05,6.03E-06,0,-7.78E-06,1.52E-08,1.12E-05,4.10E-05,0.015377155,0.655455933
711,2.85E-07,4.44E-06,0,6.68E-07,0,0,1.57E-06,1.94E-05,5.31E-06,0,-7.49E-06,3.21E-09,1.05E-05,3.80E-05,0.015127974,0.67019056
711.5,2.56E-07,4.38E-06,0,6.51E-07,0,0,1.53E-06,1.92E-05,4.17E-06,0,-7.22E-06,0,1.01E-05,3.50E-05,0.014679177,0.684697427
712,2.32E-07,4.18E-06,0,6.18E-07,0,0,1.52E-06,1.92E-05,3.03E-06,0,-7.34E-06,3.73E-10,9.62E-06,3.23E-05,0.014031267,0.699543508
712.5,2.32E-07,3.97E-06,0,5.91E-07,0,0,1.49E-06,1.89E-05,3.51E-06,0,-7.46E-06,1.78E-08,9.33E-06,3.12E-05,0.012321593,0.714336452
713,2.48E-07,3.76E-06,0,5.73E-07,0,0,1.46E-06,1.83E-05,5.01E-06,0,-7.23E-06,1.36E-08,9.14E-06,3.15E-05,0.010808327,0.728654213
713.5,2.01E-07,3.67E-06,0,5.89E-07,0,0,1.42E-06,1.75E-05,8.16E-06,0,-6.40E-06,7.68E-09,9.02E-06,3.35E-05,0.00902305,0.741605099
714,1.97E-07,3.59E-06,0,5.94E-07,0,0,1.39E-06,1.69E-05,7.97E-06,0,-5.87E-06,0,8.91E-06,3.26E-05,0.00922696,0.753754572
714.5,2.06E-07,3.69E-06,0,5.94E-07,0,0,1.35E-06,1.58E-05,6.62E-06,0,-5.80E-06,0,8.79E-06,3.08E-05,0.009298912,0.765138019
715,2.24E-07,3.71E-06,0,5.55E-07,0,0,1.29E-06,1.49E-05,4.27E-06,0,-6.77E-06,0,8.69E-06,2.77E-05,0.009238229,0.776534888
715.5,2.47E-07,3.58E-06,0,5.58E-07,0,0,1.22E-06,1.35E-05,3.04E-06,0,-6.91E-06,0,9.20E-06,2.69E-05,0.009170384,0.787211547
716,2.57E-07,3.46E-06,0,5.68E-07,0,0,1.15E-06,1.25E-05,2.96E-06,0,-6.43E-06,0,9.81E-06,2.64E-05,0.008703567,0.798385968
716.5,2.31E-07,3.42E-06,0,5.50E-07,0,0,1.11E-06,1.16E-05,3.91E-06,0,-6.12E-06,1.67E-09,9.95E-06,2.55E-05,0.008307939,0.810299092
717,1.93E-07,3.42E-06,0,5.27E-07,0,0,1.07E-06,1.09E-05,3.70E-06,0,-5.68E-06,3.18E-09,1.01E-05,2.33E-05,0.007511907,0.822030387
717.5,1.53E-07,3.48E-06,0,5.19E-07,0,0,1.03E-06,1.01E-05,3.92E-06,0,-4.88E-06,0,1.01E-05,2.26E-05,0.006583954,0.834820023
718,1.18E-07,3.63E-06,0,5.30E-07,0,0,9.75E-07,9.39E-06,3.47E-06,0,-3.97E-06,0,1.02E-05,2.18E-05,0.007118538,0.846989493
718.5,8.93E-08,3.45E-06,0,5.21E-07,0,0,9.24E-07,8.68E-06,2.37E-06,0,-3.63E-06,0,1.03E-05,2.07E-05,0.007384457,0.858963179
719,7.82E-08,3.31E-06,0,5.24E-07,0,0,8.88E-07,8.07E-06,1.72E-06,0,-3.22E-06,0,1.02E-05,2.00E-05,0.006852333,0.867856451
719.5,9.51E-08,3.25E-06,0,5.49E-07,0,0,8.69E-07,7.65E-06,2.51E-06,0,-2.61E-06,0,9.90E-06,2.05E-05,0.004791654,0.87709968
720,1.23E-07,3.21E-06,0,5.50E-07,0,1.26E-07,8.50E-07,7.20E-06,3.86E-06,0,-2.69E-06,0,9.57E-06,2.11E-05,0.003860623,0.885026882
720.5,1.46E-07,3.26E-06,0,5.51E-07,0,5.13E-07,8.21E-07,6.72E-06,5.02E-06,0,-2.78E-06,0,9.24E-06,2.16E-05,0.004461002,0.893267274
721,1.55E-07,3.44E-06,0,5.38E-07,0,1.56E-07,7.98E-07,6.30E-06,5.00E-06,0,-3.38E-06,0,8.94E-06,2.03E-05,0.005061716,0.900001371
721.5,1.75E-07,3.66E-06,0,5.67E-07,0,4.02E-08,7.86E-07,5.98E-06,5.42E-06,0,-3.24E-06,0,8.76E-06,1.98E-05,0.004529333,0.90590898
722,1.56E-07,3.94E-06,0,5.89E-07,0,1.00E-07,7.75E-07,5.68E-06,5.95E-06,0,-3.37E-06,4.42E-09,8.72E-06,1.96E-05,0.00439688,0.911629175
722.5,1.66E-07,4.09E-06,0,5.82E-07,0,2.17E-07,7.82E-07,5.46E-06,6.24E-06,0,-3.51E-06,3.14E-08,8.37E-06,1.82E-05,0.004869212,0.918380161
723,2.26E-07,4.14E-06,0,5.80E-07,0,9.19E-08,7.84E-07,5.25E-06,6.07E-06,0,-3.38E-06,3.28E-08,8.11E-06,1.61E-05,0.004808287,0.925586801
723.5,2.55E-07,4.21E-06,0,6.05E-07,0,2.88E-08,7.88E-07,5.12E-06,6.01E-06,0,-3.08E-06,3.86E-08,8.45E-06,1.52E-05,0.004206644,0.93138512
724,2.69E-07,4.27E-06,0,6.25E-07,0,0,7.83E-07,4.99E-06,4.97E-06,0,-2.97E-06,4.35E-08,8.72E-06,1.23E-05,0.00253676,0.937370997
724.5,2.07E-07,4.36E-06,0,6.79E-07,0,0,7.78E-07,4.93E-06,3.39E-06,0,-2.57E-06,4.23E-08,8.82E-06,8.75E-06,0.001669222,0.942450627
725,1.25E-07,4.56E-06,0,7.20E-07,0,0,7.69E-07,4.83E-06,1.81E-06,0,-3.03E-06,4.23E-08,8.70E-06,5.88E-06,0.001068344,0.94639426
725.5,6.39E-08,4.67E-06,0,7.63E-07,0,0,7.63E-07,4.81E-06,7.63E-07,0,-3.26E-06,3.15E-08,8.74E-06,5.11E-06,0.001735001,0.948471949
726,5.39E-08,4.85E-06,0,8.28E-07,0,0,7.52E-07,4.72E-06,0,0,-2.99E-06,1.30E-08,8.65E-06,5.85E-06,0.002067126,0.950673262
726.5,7.98E-08,4.91E-06,0,8.80E-07,0,0,7.30E-07,4.60E-06,0,0,-3.31E-06,6.22E-09,8.08E-06,6.78E-06,0.001601442,0.954082578
727,1.25E-07,5.07E-06,0,9.28E-07,0,0,7.08E-07,4.50E-06,0,0,-3.65E-06,0,7.41E-06,6.77E-06,0.001334412,0.957115206
727.5,8.74E-08,4.97E-06,0,9.56E-07,0,0,6.93E-07,4.46E-06,0,0,-4.15E-06,0,6.90E-06,4.93E-06,0.000667233,0.959235508
728,3.56E-08,4.84E-06,0,9.64E-07,0,0,6.74E-07,4.44E-06,0,0,-5.19E-06,0,6.59E-06,2.92E-06,0.000800519,0.961166612
728.5,4.25E-09,4.67E-06,0,9.38E-07,0,0,6.62E-07,4.39E-06,0,0,-6.28E-06,0,6.35E-06,1.26E-06,0.000467542,0.962462147
729,2.58E-08,4.69E-06,0,9.21E-07,0,0,6.45E-07,4.29E-06,0,0,-6.91E-06,0,6.31E-06,1.61E-06,0.000801101,0.963884663
729.5,9.99E-08,4.73E-06,0,9.41E-07,0,0,6.48E-07,4.23E-06,0,0,-7.03E-06,0,6.21E-06,1.76E-06,0.000868413,0.965030807
730,1.66E-07,4.81E-06,0,9.58E-07,0,0,6.60E-07,4.22E-06,0,0,-7.39E-06,0,6.10E-06,0,0.000601946,0.966746705
730.5,2.20E-07,4.86E-06,0,9.96E-07,0,0,6.79E-07,4.24E-06,0,0,-7.23E-06,0,6.11E-06,0,0,0.967740854
731,2.45E-07,4.76E-06,0,1.02E-06,0,0,6.89E-07,4.24E-06,0,0,-7.21E-06,0,6.04E-06,0,0,0.967976451
731.5,2.70E-07,4.75E-06,0,1.01E-06,0,0,7.05E-07,4.34E-06,0,0,-7.69E-06,0,5.72E-06,0,0,0.968598923
732,2.83E-07,4.76E-06,0,9.59E-07,0,0,7.16E-07,4.41E-06,0,0,-8.62E-06,0,5.16E-06,0,6.69E-05,0.968841923
732.5,3.18E-07,4.89E-06,0,9.05E-07,0,0,7.43E-07,4.56E-06,0,0,-1.02E-05,0,4.62E-06,0,6.68E-05,0.967550367
733,3.87E-07,4.94E-06,0,8.73E-07,0,0,7.74E-07,4.73E-06,0,0,-1.09E-05,0,4.01E-06,0,0.000334895,0.965311257
733.5,4.03E-07,5.05E-06,0,8.73E-07,0,0,8.15E-07,4.89E-06,2.90E-07,0,-1.05E-05,0,3.28E-06,0,0,0.962558672
734,3.67E-07,5.03E-06,0,8.86E-07,0,0,8.64E-07,5.09E-06,1.13E-06,0,-1.00E-05,0,2.53E-06,0,0,0.958858013
734.5,3.06E-07,5.01E-06,0,8.76E-07,0,0,8.77E-07,5.03E-06,1.81E-06,0,-9.90E-06,0,1.90E-06,0,0,0.954137828
735,2.89E-07,5.02E-06,0,8.54E-07,0,0,8.79E-07,4.94E-06,2.21E-06,0,-1.05E-05,0,1.45E-06,0,0,0.949728128
735.5,2.60E-07,5.18E-06,0,8.57E-07,0,0,8.41E-07,4.73E-06,1.56E-06,0,-1.17E-05,0,1.23E-06,0,0,0.945228453
736,2.33E-07,5.45E-06,0,8.60E-07,0,0,7.95E-07,4.54E-06,1.67E-06,0,-1.24E-05,0,1.23E-06,0,0,0.940478666
736.5,2.40E-07,5.55E-06,0,8.41E-07,0,0,7.43E-07,4.20E-06,1.81E-06,0,-1.32E-05,0,1.39E-06,0,0,0.935661948
737,2.23E-07,5.65E-06,0,8.59E-07,0,0,6.93E-07,3.85E-06,2.43E-06,0,-1.32E-05,0,1.53E-06,1.05E-06,0,0.931100063
737.5,1.37E-07,5.68E-06,0,8.87E-07,0,0,6.73E-07,3.59E-06,2.49E-06,0,-1.24E-05,0,1.67E-06,1.07E-06,0,0.927605921
738,7.05E-08,5.76E-06,0,8.63E-07,0,1.43E-07,6.37E-07,3.32E-06,2.52E-06,0,-1.27E-05,0,1.76E-06,8.76E-07,0,0.922718744
738.5,4.49E-08,5.88E-06,0,8.54E-07,0,0,6.26E-07,3.22E-06,2.18E-06,0,-1.34E-05,0,1.72E-06,3.27E-07,0.001203447,0.915335328
739,8.55E-08,6.02E-06,0,8.80E-07,0,0,6.06E-07,3.12E-06,1.70E-06,0,-1.31E-05,0,1.46E-06,4.36E-07,0.000601235,0.906321419
739.5,6.18E-08,6.13E-06,0,8.79E-07,0,2.33E-07,5.81E-07,3.03E-06,1.53E-06,0,-1.28E-05,0,9.53E-07,1.44E-06,6.67E-05,0.897174216
740,2.83E-08,6.35E-06,0,8.36E-07,0,1.43E-06,5.58E-07,2.96E-06,1.66E-06,0,-1.38E-05,0,4.61E-07,3.07E-06,0,0.886267965
740.5,8.41E-08,6.63E-06,0,8.49E-07,0,2.54E-06,5.43E-07,2.93E-06,1.89E-06,0,-1.40E-05,0,1.17E-07,4.34E-06,0,0.875184002
741,1.62E-07,6.69E-06,0,9.30E-07,0,3.10E-06,5.34E-07,2.92E-06,1.81E-06,0,-1.32E-05,2.94E-09,5.07E-08,5.01E-06,0,0.865121319
741.5,2.08E-07,6.79E-06,0,1.02E-06,0,3.50E-06,5.29E-07,2.97E-06,1.64E-06,0,-1.19E-05,7.34E-09,2.53E-07,5.46E-06,0,0.85539463
742,2.70E-07,7.04E-06,0,1.08E-06,1.39E-06,3.66E-06,5.15E-07,2.99E-06,1.47E-06,0,-1.13E-05,1.10E-08,6.50E-07,6.01E-06,0,0.843527802
742.5,3.21E-07,6.92E-06,0,1.07E-06,3.55E-06,4.06E-06,5.01E-07,3.02E-06,1.36E-06,0,-1.15E-05,7.65E-09,1.17E-06,6.95E-06,0,0.831467072
743,3.84E-07,6.75E-06,0,1.04E-06,4.71E-06,4.45E-06,4.87E-07,3.06E-06,1.39E-06,0,-1.19E-05,8.97E-09,1.94E-06,7.81E-06,0,0.819281191
743.5,3.92E-07,6.65E-06,0,1.01E-06,4.30E-06,5.83E-06,4.73E-07,3.08E-06,1.97E-06,0,-1.20E-05,8.20E-09,2.72E-06,8.89E-06,0,0.806508751
744,3.68E-07,6.34E-06,0,9.37E-07,2.69E-06,6.12E-06,4.67E-07,3.12E-06,2.31E-06,0,-1.25E-05,1.28E-08,3.27E-06,8.46E-06,0,0.791533589
744.5,3.68E-07,5.92E-06,0,8.60E-07,1.55E-06,6.00E-06,4.64E-07,3.25E-06,2.52E-06,0,-1.36E-05,1.53E-08,3.76E-06,8.28E-06,0,0.775450508
745,4.08E-07,5.72E-06,0,7.97E-07,1.28E-07,5.24E-06,4.66E-07,3.36E-06,2.37E-06,0,-1.45E-05,6.28E-09,3.98E-06,7.79E-06,0,0.760208349
745.5,3.32E-07,5.50E-06,0,7.44E-07,1.22E-08,3.69E-06,4.55E-07,3.46E-06,1.65E-06,0,-1.49E-05,3.98E-09,3.94E-06,5.92E-06,0,0.745460862
746,2.22E-07,5.38E-06,0,7.01E-07,0,3.73E-06,4.45E-07,3.50E-06,1.33E-06,0,-1.54E-05,0,3.90E-06,5.06E-06,0,0.730206399
746.5,1.04E-07,5.34E-06,0,6.43E-07,0,5.09E-06,4.35E-07,3.58E-06,1.46E-06,0,-1.64E-05,0,3.86E-06,4.98E-06,0,0.714967553
747,0,5.26E-06,0,6.35E-07,0,6.35E-06,4.22E-07,3.65E-06,1.69E-06,0,-1.63E-05,0,3.74E-06,4.53E-06,0,0.69897468
747.5,0,5.07E-06,0,6.45E-07,0,6.35E-06,4.17E-07,3.75E-06,1.73E-06,0,-1.58E-05,0,3.76E-06,2.91E-06,0,0.682899066
748,1.13E-08,4.93E-06,0,6.07E-07,0,4.99E-06,4.09E-07,3.81E-06,1.39E-06,0,-1.65E-05,0,4.00E-06,3.68E-07,0,0.665491596
748.5,2.84E-08,4.78E-06,0,5.74E-07,8.96E-07,3.42E-06,4.10E-07,3.97E-06,9.93E-07,0,-1.74E-05,0,4.61E-06,0,0,0.6479643
749,1.13E-08,4.63E-06,0,5.45E-07,1.60E-06,3.91E-06,4.13E-07,4.12E-06,1.24E-06,0,-1.80E-05,0,5.27E-06,0,0,0.62911343
749.5,0,4.51E-06,0,4.96E-07,2.36E-06,4.87E-06,4.14E-07,4.30E-06,1.62E-06,0,-1.96E-05,0,5.92E-06,0,0,0.610112729
750,0,4.36E-06,0,5.01E-07,2.62E-06,5.63E-06,4.09E-07,4.49E-06,2.14E-06,0,-1.93E-05,0,6.36E-06,5.59E-07,0,0.59093036
750.5,0,0.000151169,0,1.82E-05,2.43E-07,3.66E-07,4.18E-08,4.86E-07,2.08E-07,0,-1.67E-05,0,6.68E-06,0,0,0.57143593
751,5.76E-07,0.000154752,0,1.74E-05,3.51E-07,3.26E-08,4.16E-08,5.05E-07,1.54E-07,0,-1.72E-05,0,6.81E-06,0,0,0.55187302
751.5,1.29E-06,0.000155594,0,1.64E-05,5.18E-07,0,4.19E-08,5.28E-07,1.27E-07,0,-1.68E-05,0,6.52E-06,0,0,0.532594411
752,2.13E-06,0.00015468,0,1.56E-05,5.74E-07,0,4.20E-08,5.47E-07,8.40E-08,0,-1.63E-05,0,6.02E-06,0,0,0.514049128
752.5,3.76E-07,0.000154395,0,1.56E-05,5.31E-07,0,4.33E-08,5.83E-07,5.40E-08,0,-1.55E-05,0,5.64E-06,0,0,0.493249799
753,3.71E-07,3.32E-05,0,3.50E-06,3.08E-06,0,3.60E-07,4.99E-06,7.76E-08,0,-3.21E-06,0,5.47E-06,0,0,0.472373111
753.5,1.14E-06,3.30E-05,0,3.77E-06,2.06E-06,0,3.74E-07,5.33E-06,1.48E-08,0,-2.69E-06,0,5.39E-06,0,0,0.45154776
754,1.98E-06,3.31E-05,0,3.97E-06,2.99E-08,0,3.85E-07,5.64E-06,0,0,-2.23E-06,0,5.60E-06,0,0,0.431371774
754.5,2.31E-06,3.37E-05,0,4.07E-06,0,0,3.94E-07,5.97E-06,0,0,-1.89E-06,0,5.80E-06,0,0,0.411805381
755,1.09E-05,3.52E-05,0,4.08E-06,0,0,4.03E-07,6.38E-06,0,0,-1.69E-06,0,5.87E-06,0,0,0.392292271
755.5,1.40E-05,0.00016763,0,1.89E-05,0,0,5.33E-08,8.73E-07,4.96E-08,0,-6.21E-06,0,5.65E-06,0,0,0.373883056
756,1.67E-05,0.000172132,0,1.90E-05,0,0,5.73E-08,9.66E-07,3.74E-08,0,-5.61E-06,0,5.28E-06,0,0,0.355237993
