16-Jun-2022 SHow Spectra 
Wavelength,UHP-T-670-SR,UHP-T-545-LA21,UHP-T-620-SR,UHP-T-405-EP,UHP-T-450-EP,UHP-T-488-SR,UHP-T-520-EP,UHP-T-650-EP
688,0.2661947031065589,0,3.09471561487739e-7,0,0,0.0000019324319174145955,0.0000158783136003128,0.0007745573951124666
688.5,0.2483226237864165,0,4.0693828543275304e-7,0,0,0.0000019702579381598623,0.0000157789861039846,0.0007452133157188208
689,0.229134542438912,0,4.195000655656543e-7,0,0,0.000002008244626074605,0.000016449543287642265,0.0007157406562496468
689.5,0.21347907247085024,0,4.3336161523604685e-7,0,0,0.000001996767332976534,0.000016802724694508632,0.0006667541565604716
690,0.19845746947892112,0,3.90381505310556e-7,0,0,0.000001997214772964337,0.000015855400534312158,0.0006172830251416073
690.5,0.1860877152507235,0,3.360037471159733e-7,0,0,0.0000019746318275462304,0.000013587225697605333,0.0005697318446556159
691,0.17302821054862969,0,2.763800674726984e-7,0,0,0.0000019265310912014544,0.000013277052681754834,0.0005257371008628632
691.5,0.16254936593775693,0,2.471007925642803e-7,0,0,0.0000018654164678096588,0.000012195274457108967,0.0004950859727961024
692,0.15138897309249283,0,2.0668504084871527e-7,0,0,0.0000017700129520218473,0.000010534603706889324,0.00045879764419355017
692.5,0.14022134511528117,0,1.7386255140450314e-7,4.8506017158035926e-8,0,0.0000016816939274338185,0.00000959675330503239,0.00043053580955481756
693,0.1296994260179412,0,1.3407845966043277e-7,1.0687713399257999e-7,0,0.0000015924584961464592,0.000008667009100342316,0.00039976989653171336
693.5,0.12055362715095233,0,8.534781508469381e-8,9.489610595114758e-8,0,0.0000014679094508169895,0.000007114856837001875,0.0003628952178982167
694,0.11405154512983962,0,5.712657051674693e-8,9.191167746933696e-8,0,0.000001353189670465492,0.0000059463870354611925,0.00033048630024920994
694.5,0.10685519024247402,0,5.4607313849869466e-8,1.1131755502399606e-7,0,0.000001277914160474933,0.0000051822649735169885,0.00029761003019137833
695,0.10097690014041513,0,5.703120192955737e-8,1.1259119960500969e-7,0,0.0000011955070906865155,0.000004378423020622991,0.00027154862179893817
695.5,0.09373382854591657,0,6.13486361849853e-8,9.684591691742125e-8,0,0.000001119149288681615,0.0000034356138539881308,0.0002452387067430666
696,0.0878135784939804,0,6.749389427492873e-8,9.839003615269237e-8,0,0.000001038433597024684,0.0000018626713253781617,0.00022180013269768254
696.5,0.08250797016414495,0,6.940035725407089e-8,1.1499278361768819e-7,0,9.622514634608072e-7,0.0000010488722863479733,0.0002027502864487539
697,0.07786707215506944,0,5.312572424700353e-8,8.308616169305751e-8,0,9.018830965820602e-7,3.697431972726323e-7,0.0001858938914023061
697.5,0.0731766053378821,0,5.1973053706940314e-8,5.3879505093702776e-8,0,8.82642690405742e-7,0,0.0001743670979662686
698,0.06915732587231657,0,4.354759604754663e-8,6.417830531966368e-8,0,8.635839902181703e-7,0,0.000163659905917656
698.5,0.06443587196668799,0,2.8018321535522568e-8,1.1953838192062653e-7,0,8.784563368581698e-7,0,0.00015545404993893959
699,0.06106027201753578,0,1.0790237356521933e-8,1.4228476983044864e-7,0,8.863743772080203e-7,0,0.00014762534547592402
699.5,0.05765003627622363,0,0,1.6908476050417726e-7,0,9.132914826132725e-7,0,0.00014145521211148142
700,0.054247159195760626,0,0,2.2868853671952778e-7,0,9.327730049231142e-7,0,0.0001339167563688935
700.5,0.050105634733902824,0,0,2.8879614906615793e-7,0,9.728647633611757e-7,0,0.0001244052246657718
701,0.04610763683410553,0,0,3.3536482072171884e-7,0,0.0000010104583297266137,0,0.0001169557812421946
701.5,0.04270705744257716,0,0,3.749227600980817e-7,0,0.0000010925257040219671,0,0.00011052101563187952
702,0.04058272875247506,0,0,4.19833736518501e-7,0,0.0000011583486237526964,0,0.00010586117225917026
702.5,0.03885687830046008,0,0,4.582401039549502e-7,0,0.0000011845553322421504,0,0.00010094636869992155
703,0.03614025090300527,0,0,4.459946339540855e-7,0,0.0000012215864226180056,0,0.00009545009647424995
703.5,0.03356537874952685,0,0,4.1787701877420994e-7,0,0.000001252395018697177,0,0.00009020480844718138
704,0.03106423638591982,0,0,3.665108106898758e-7,0,0.0000012692496807965287,0,0.00008484724039722949
704.5,0.029444833802537103,0,0,2.83974061978304e-7,0,0.0000013101517884651765,0,0.00007794445257760758
705,0.026969641490699182,0,0,2.5543389959105855e-7,0,0.0000013661058569561416,0,0.00007251996763778423
705.5,0.026144260405351418,0,0,2.1294588341158568e-7,0,0.0000014143718575369173,0,0.00007062671235642363
706,0.02551836872654807,0,0,2.3682109063939358e-7,0,0.0000014615870813277397,1.0641763239064192e-7,0.00006878144045765199
706.5,0.025030009499895145,0,0,2.2768452188944031e-7,0,0.0000014922747255026814,6.772417866161094e-8,0.00006559296062352915
707,0.022832639986137528,0,0,2.4759776363852356e-7,0,0.0000015009764737825424,5.411141715916492e-7,0.00006295893520295306
707.5,0.020264030358235888,0,0,2.538556700490061e-7,0,0.0000015271991216089303,0.0000018092343972521663,0.00005910390696110221
708,0.018618288510857818,0,0,2.6787219166061347e-7,0,0.0000015521963087396943,0.000002735675876245793,0.000054416893405850956
708.5,0.01790697961217962,0,0,3.4172074123619874e-7,0,0.000001595239033770465,0.0000018672251768840203,0.00004761771359624449
709,0.016864860442942237,0,0,4.3349038186367726e-7,0,0.0000016181995147557744,0.0000030195415709703485,0.00004398918787188874
709.5,0.01627899959632924,0,1.560935808335791e-8,4.4128981883479314e-7,0,0.000001617215691230079,0.000004117754369741923,0.00004295013942791688
710,0.015099191112336438,0,2.4027121844995422e-8,3.797683735379876e-7,0,0.0000016049676074659956,0.000004614694529594965,0.0000420943083683607
710.5,0.015377154754364753,0,1.5167171775714842e-8,3.4196637296527706e-7,0,0.0000015860461036498075,0.000006034671152638452,0.00004100792927295549
711,0.01512797399727835,0,3.214259204436975e-9,2.8497395031321746e-7,0,0.0000015661919779602657,0.000005308202947421424,0.0000379826921419269
711.5,0.014679176746183091,0,0,2.5568503692549485e-7,0,0.0000015320178755712878,0.000004167742305522793,0.000035020359495026656
712,0.01403126657590586,0,3.7291155234263007e-10,2.3240754564626715e-7,0,0.0000015170507159054487,0.000003028172312657683,0.0000322874591462942
712.5,0.012321593470856533,0,1.7844647890266153e-8,2.3198353752043937e-7,0,0.0000014915555121785001,0.000003508123785809211,0.00003121646175255592
713,0.010808327290228983,0,1.3552659943239192e-8,2.4754149066566457e-7,0,0.0000014557072626065774,0.000005009225938008737,0.00003154441846302519
713.5,0.009023049994050692,0,7.683988300120127e-9,2.0070673891441058e-7,0,0.0000014199301296714691,0.000008157661408685674,0.00003347702898696404
714,0.009226959750695459,0,0,1.974574558827542e-7,0,0.0000013931944116483444,0.000007973184367267616,0.00003264784316710304
714.5,0.009298911628388803,0,0,2.056379659113844e-7,0,0.0000013500722689293173,0.0000066200739447643836,0.000030763613946365836
715,0.009238228949578892,0,0,2.2373275274103322e-7,0,0.0000012904105241812945,0.000004265182191469027,0.000027704247245085023
715.5,0.009170384494596995,0,0,2.465616623398845e-7,0,0.0000012174040588215187,0.000003035497471880248,0.000026909448112776147
716,0.008703567440636446,0,0,2.567632739941945e-7,0,0.0000011533438710335654,0.0000029590918232343315,0.000026360012265676147
716.5,0.008307939016063836,0,1.670406235279261e-9,2.3144299733075724e-7,0,0.0000011132626625260749,0.000003910615076863927,0.00002549949117686099
717,0.007511907413301273,0,3.178690947585508e-9,1.92906359548317e-7,0,0.000001072861677227399,0.0000036995910369195383,0.000023278350821215814
717.5,0.006583954468182953,0,0,1.5269774692723756e-7,0,0.0000010300827617154616,0.000003918302218056535,0.000022600831632193835
718,0.007118538206747368,0,0,1.1750396843866262e-7,0,9.745880023135085e-7,0.0000034732961527620873,0.000021754821219787775
718.5,0.007384457221686587,0,0,8.932370170519802e-8,0,9.244062278753449e-7,0.000002373433652042797,0.00002071139187263725
719,0.006852332975758975,0,0,7.823340128202229e-8,0,8.877531971178691e-7,0.0000017210344766477194,0.000019974721534080665
719.5,0.004791654199713618,0,0,9.51273293189871e-8,0,8.687458278449796e-7,0.000002513288827216933,0.00002045298774812128
720,0.003860623074546335,0,0,1.232583156304725e-7,0,8.496916491205074e-7,0.0000038625916218955765,0.00002110208023491779
720.5,0.00446100161412007,0,0,1.4629220299908094e-7,0,8.206956386025123e-7,0.000005018521864147381,0.00002155703918944823
721,0.005061716067282133,0,0,1.5451154647487875e-7,0,7.978015824870724e-7,0.000004995408239846896,0.00002028955462800464
721.5,0.0045293329133988475,0,0,1.7457089187073794e-7,0,7.863279437423762e-7,0.000005418876437994185,0.000019792880797476265
722,0.0043968798309662405,0,4.418905558265544e-9,1.559673713437106e-7,0,7.749502355972097e-7,0.000005945727099973269,0.00001963975106673118
722.5,0.0048692115959759336,0,3.135900050229536e-8,1.655135163439431e-7,0,7.820309347885807e-7,0.000006242220345975776,0.000018171120660132584
723,0.0048082873145033605,0,3.2778511189173e-8,2.256910144941783e-7,0,7.835534894895168e-7,0.0000060651481228415565,0.000016135374271758544
723.5,0.004206644163228978,0,3.861899434672086e-8,2.554977508928293e-7,0,7.881635687344665e-7,0.000006013765748351403,0.00001523509307430912
724,0.0025367599292505853,0,4.3469297961967214e-8,2.686230178925059e-7,0,7.825133944001869e-7,0.000004970003730792363,0.00001230193673132222
724.5,0.0016692216967969847,0,4.233719675336196e-8,2.0729290150559229e-7,0,7.782663383201449e-7,0.0000033898677950351312,0.000008752367368036326
725,0.0010683438275433034,0,4.225679622770216e-8,1.2520315176154144e-7,0,7.688432912951204e-7,0.0000018129902138770376,0.00000587516531413963
725.5,0.001735001385081959,0,3.146369287920957e-8,6.388662943503875e-8,0,7.631474120584423e-7,7.632934104206657e-7,0.000005107932008378634
726,0.0020671258529186428,0,1.3039941670002807e-8,5.390905227186785e-8,0,7.521434856874699e-7,0,0.000005851930544588146
726.5,0.0016014417492045015,0,6.2167211346591216e-9,7.98321962753809e-8,0,7.300461506350912e-7,0,0.000006782571841235566
727,0.001334412447250514,0,0,1.2524274394952698e-7,0,7.077030709831107e-7,0,0.000006768823402424087
727.5,0.0006672334174570349,0,0,8.737206602343146e-8,0,6.934905930939063e-7,0,0.000004927101312199616
728,0.0008005194773500875,0,0,3.563398807895989e-8,0,6.744627038493905e-7,0,0.000002924015076855956
728.5,0.00046754180431666636,0,0,4.248980561481855e-9,0,6.619713287607997e-7,0,0.0000012606335622237942
729,0.0008011010487113392,0,0,2.5755034103160307e-8,0,6.45176068729921e-7,0,0.0000016103063387941004
729.5,0.0008684127438305485,0,0,9.987884801516292e-8,0,6.482943376092278e-7,0,0.0000017639452202218132
730,0.0006019455171391852,0,0,1.6555095052325948e-7,0,6.59555950137926e-7,0,0
730.5,0,0,0,2.196914415841878e-7,0,6.79060065313238e-7,0,0
731,0,0,0,2.45350423424427e-7,0,6.893160527161773e-7,0,0
731.5,0,0,0,2.6950171762542616e-7,0,7.052269820549506e-7,0,0
732,0.00006685882661483649,0,0,2.8273593465704676e-7,0,7.157859156993854e-7,0,0
732.5,0.00006682207902855825,0,0,3.177517488067622e-7,0,7.426790110947597e-7,0,0
733,0.00033489452744212103,0,0,3.873196434370215e-7,0,7.741272593022681e-7,0,0
733.5,0,0,0,4.034580206257703e-7,0,8.1531976495279e-7,2.8984572509770697e-7,0
734,0,0,0,3.6738589856221707e-7,0,8.635605730126743e-7,0.0000011348006367307636,0
734.5,0,0,0,3.0623660521069546e-7,0,8.77100459062071e-7,0.000001807842319074431,0
735,0,0,0,2.889366690758693e-7,0,8.786446382464209e-7,0.000002210457768278061,0
735.5,0,0,0,2.600089365496192e-7,0,8.405049398958588e-7,0.000001555574587710098,0
736,0,0,0,2.3338261600191011e-7,0,7.952267185002517e-7,0.000001671054282173754,0
736.5,0,0,0,2.399340198252054e-7,0,7.42581703155072e-7,0.0000018084822455830024,0
737,0,0,0,2.229947241186181e-7,0,6.925413213499789e-7,0.0000024257805116657394,0.0000010459060169176086
737.5,0,0,0,1.3745420105083738e-7,0,6.728781273046904e-7,0.000002485172290963505,0.0000010706746985859553
738,0,0,0,7.046080500482905e-8,0,6.374297525034266e-7,0.000002516396165222795,8.756380926446319e-7
738.5,0.0012034471095517792,0,0,4.490205205787837e-8,0,6.261553391803211e-7,0.0000021757973151822414,3.2693784616044817e-7
739,0.000601235012731479,0,0,8.550162777031888e-8,0,6.062475220636662e-7,0.0000017028978281567146,4.3552495118695186e-7
739.5,0.0000666688917297838,0,0,6.181520134752563e-8,0,5.806373625292835e-7,0.0000015276128175351184,0.0000014413315374605005
740,0,0,0,2.8346869414322424e-8,0,5.582249291948724e-7,0.0000016575816422525792,0.0000030705182253890503
740.5,0,0,0,8.41225772897793e-8,0,5.429772312594624e-7,0.0000018900537878421493,0.000004339656132447124
741,0,0,2.9406570113660666e-9,1.6209054194166836e-7,0,5.342086910088067e-7,0.0000018111032494173362,0.000005013394280166082
741.5,0,0,7.341968625898826e-9,2.07571040791617e-7,0,5.29021461492878e-7,0.0000016421698823246999,0.000005461816648514695
742,0,0,1.1036909684532633e-8,2.698613041060131e-7,0.0000013860577149551026,5.154399763186278e-7,0.0000014653034573634592,0.000006009031149039081
742.5,0,0,7.65016683918118e-9,3.214125088637044e-7,0.0000035509223463310303,5.011608038754835e-7,0.0000013626591215954042,0.000006951718591607573
743,0,0,8.968177283382484e-9,3.835300947094219e-7,0.000004707186735655567,4.868648266284741e-7,0.0000013941199089524485,0.000007807145555667505
743.5,0,0,8.200099904846694e-9,3.921649985403011e-7,0.0000043034645716133136,4.734845108686168e-7,0.0000019671684831664235,0.000008890720955309666
744,0,0,1.2810119906706013e-8,3.675745775295791e-7,0.000002688510862390749,4.6681236598243427e-7,0.0000023097664774979264,0.000008459549229939875
744.5,0,0,1.5284642523744125e-8,3.6809692600957723e-7,0.000001546975711512084,4.636042362166534e-7,0.0000025164203269956864,0.00000827940981950582
745,0,0,6.278638409437862e-9,4.0815654651301026e-7,1.2753611229339453e-7,4.6627672320478127e-7,0.0000023723900377815875,0.000007793641043343853
745.5,0,0,3.9795164440680095e-9,3.3218412849185974e-7,1.2240383296916195e-8,4.5544469944308887e-7,0.0000016509729974642885,0.000005924901788425133
746,0,0,0,2.2190112328830486e-7,0,4.4456962591140394e-7,0.0000013324603047666378,0.000005057652259739331
746.5,0,0,0,1.039361597168369e-7,0,4.3471019062395963e-7,0.0000014552264093286897,0.000004983589650941396
747,0,0,0,0,0,4.22173058688519e-7,0.000001686072029529436,0.000004530956999446655
747.5,0,0,0,0,0,4.1704032677691323e-7,0.0000017338985294927499,0.0000029088922446462066
748,0,0,0,1.134922051648754e-8,0,4.0922225392180195e-7,0.000001394578711603242,3.676501406089121e-7
748.5,0,0,0,2.836455117916255e-8,8.962749531120413e-7,4.1012452227349086e-7,9.926214430078024e-7,0
749,0,0,0,1.1345714432064356e-8,0.000001597908048997305,4.134889997137578e-7,0.000001242626419665825,0
749.5,0,0,0,0,0.0000023626068452370636,4.137022833874177e-7,0.0000016236148184785365,0
750,0,0,0,0,0.000002623633759815313,4.086155587911308e-7,0.0000021397437728938125,5.586188218403415e-7
750.5,0,0,0,0,2.4342503768406884e-7,4.1763568245968055e-8,2.0840094995840665e-7,0
751,0,0,0,5.763909029776248e-7,3.5057720346166866e-7,4.156591427626818e-8,1.5413166601426888e-7,0
751.5,0,0,0,0.0000012916000083934308,5.180467099380195e-7,4.1904908796560194e-8,1.2697954169548464e-7,0
752,0,0,0,0.000002133439370508466,5.735604183272919e-7,4.195678302214965e-8,8.397249685604283e-8,0
752.5,0,0,0,3.763057702164035e-7,5.305196659020116e-7,4.334602513935704e-8,5.402322534565317e-8,0
753,0,0,0,3.714724438018402e-7,0.0000030769507751705956,3.603552305025743e-7,7.755336661179695e-8,0
753.5,0,0,0,0.0000011352120586016573,0.0000020608871605914505,3.737640471600941e-7,1.4801450013226472e-8,0
754,0,0,0,0.000001980550893881645,2.9909731962039446e-8,3.8501465701718713e-7,0,0
754.5,0,0,0,0.0000023062393103191024,0,3.9420046671044017e-7,0,0
755,0,0,0,0.000010918440431005027,0,4.0325388607656175e-7,0,0
755.5,0,0,0,0.0000139587924213697,0,5.326613849687932e-8,4.959599636678859e-8,0
756,0,0,0,0.000016682627600537343,0,5.728402883520304e-8,3.7413141658096624e-8,0
756.5,0,0,0,0.000018312863384484193,0,6.231123214403663e-8,5.90100233722248e-8,0
757,0,0,0,0.00001798375745622113,0,6.764455296964128e-8,1.2304708220037092e-7,0
757.5,0,0,0,0.000003998020696321862,0,7.27371235841913e-8,2.3448319019563655e-7,0.0000020002326880306235
758,0,0,0,0.00000359346081927134,0,6.209040479272744e-7,0.0000021360608731299882,0.0000011036797005867657
758.5,0,0,0,0.0000031271042329885266,0,6.487609622923244e-7,0.000001912694547732704,0
759,0,0,0,0.000002782752751663319,0,6.850987587764297e-7,0.0000018069158125288886,0
759.5,0,0,0,0.0000029125254931038857,0,7.206545964243672e-7,0.0000014559930620452423,0
760,0,0,0,0.000012443133673720614,0,7.61210841247465e-7,0.0000017478902718381459,0
760.5,0,0,0,0.000011782443057129752,0,1.0074096057930271e-7,3.747130461951609e-7,0
761,0,0,0,0.000010795641870775909,0,1.0714944334081961e-7,4.310304756961846e-7,0
761.5,0,0,0,0.000011439423460324435,0,1.1024274993888948e-7,3.940479438304399e-7,0
762,0,0,0,0.000011834632905878372,0,1.1195909314179597e-7,4.032973443691736e-7,0
762.5,0,0,0,0.0000029214543716356187,0,1.1001745257256853e-7,3.8873135505790736e-7,0
763,0,0,0,0.0000031930279267561603,0,8.588794322489234e-7,0.000003525362849577709,0
763.5,0,0,0,0.0000032198774924274886,0,8.264339525243428e-7,0.000003778280472269068,0
764,0,0,0,0.0000026285322251616772,0,7.937665098725931e-7,0.000004185800135176782,0
764.5,0,0,0,0.0000027143153808120068,0,7.190699251700328e-7,0.000003621276035851839,0
765,0,0,0,0.000012673871067252623,0,6.436479109277377e-7,0.000002702968511165806,0
765.5,0,0,0,0.000013955752182823877,0,7.104049624362647e-8,2.646639757311815e-7,0
766,0,0,0,0.000015243302268257007,0,6.307180586513026e-8,2.680682311027045e-7,0
766.5,0,0,0,0.000014564900253375148,2.2904086423412515e-7,5.354946133583059e-8,2.1085949230198538e-7,0
767,0,0,0,0.000012262479824603099,4.923805354890034e-7,4.4807089713288255e-8,1.962521788556834e-7,0.0000016521152659776533
767.5,0,0,0,0.0000022908612345466778,4.952543090961828e-7,3.684672079078428e-8,1.611386667813684e-7,0.0000025440269661565163
768,0,0,0,0.000001974783566053903,0.0000036780048813915774,2.3499469310825877e-7,8.130779148159296e-7,9.508047758754365e-7
768.5,0,0,0,0.0000020273183923491528,0.0000030347207660363844,1.964154929109783e-7,5.378186917115322e-7,0
769,0,0,0,0.0000021699485489056422,0.000002857869463871209,1.5795637572852348e-7,5.098077586882114e-7,0
769.5,0,0,0,0.0000022321606965371855,0.0000026073563127871995,1.247722198156624e-7,4.499569995325015e-7,0
770,0,0,0,0.000010029671408626004,0.00000254236258837292,9.706815313160309e-8,3.8705653352144317e-7,0
770.5,0,0,0,0.00000983676868070006,2.692794057622413e-7,9.735017352942141e-9,4.530773951770495e-8,0
771,0,0,0,0.00000947814586823058,4.881422925792546e-8,7.725767977949257e-9,3.202776388431568e-8,0
771.5,0,0,0,0.000009632116204581561,0,6.6949804163002575e-9,1.8164892326723067e-8,0
772,0,0,0,0.000010630551500775278,0,5.688644771638095e-9,6.2913371990942156e-9,0
772.5,0,0,0,0.000002529398438220107,0,5.293393983016135e-9,7.747513448879244e-9,0
773,0,0,0,0.000002768735229353875,0,3.80254386279382e-8,6.273539130233053e-8,0
773.5,0,0,0,0.0000027659854500884546,0,3.662143996770547e-8,4.803528550853272e-8,0
774,0,0,0,0.0000032713581392704877,0,3.4235500977495896e-8,1.7183424884991662e-8,0
774.5,0,0,0,0.000003678960746131321,0,3.596235804558738e-8,1.1583884360054394e-8,0
775,0,0,0,0.00001973459712213097,0,3.637215402108271e-8,1.5620426583154904e-8,0
775.5,0,0,0,0.00002282808612358974,0,4.91788962176283e-9,9.895927653797076e-9,0
776,0,0,0,0.00002624287060106347,0,5.146867669474228e-9,1.9587893596687008e-8,0
776.5,0,0,0,0.00002973910870125033,0,5.59291588717681e-9,3.0165824928621725e-8,0
777,0,0,0,0.00003274479682248679,0,5.883798127378286e-9,2.8879834166020524e-8,0
777.5,0,0,0,0.000008374609513950847,0,6.401392231712006e-9,2.804247587322113e-8,0
778,0,0,0,0.000010424606188168876,0,5.4203687743175e-8,2.3218240966924228e-7,0
778.5,0,0,0,0.00001066008433717373,0,5.7669906791776385e-8,2.427255639511254e-7,0
779,0,0,0,0.000011671884795636826,0,5.895509290601637e-8,2.7108164160568254e-7,0
779.5,0,0,0,0.000012634948927677,0,6.298896005533678e-8,2.076716354268234e-7,0
780,0,0,0,0.00006183218895234142,0,6.4890849769438e-8,5.8575174133342967e-8,0
780.5,0,0,0,0.00007789810550373551,0,8.453980681569696e-9,0,0
781,0,0,0,0.00010230108263761872,0,8.64099451739363e-9,0,0
781.5,0,0,0,0.00013086382180232798,5.709840929888459e-7,8.937330130677773e-9,0,0
782,0,0,0,0.0001501959881138189,4.356854849534294e-7,9.228175517152435e-9,0,0
782.5,0,0,0,0.000038750108048662025,0,9.529587023463606e-9,0,0
783,0,0,0,0.00004307308960666534,0,7.654460443992604e-8,1.3019350203007518e-8,0
783.5,0,0,0,0.000047884794955710035,0,7.88139584021089e-8,0,0
784,0,0,0,0.0000543077986089801,0,8.026531921437361e-8,3.2205401169561565e-8,0
784.5,0,0,0,0.00006429731853562268,0,8.112475059793962e-8,6.705789378303e-8,0
785,0,0,0,0.00032089068190421934,0,8.101006655832747e-8,9.27470252632167e-8,0
785.5,0,0,0,0.00032896720378324906,0,1.0433175791270088e-8,1.7884745323511412e-8,0
786,0,0,0,0.0003321870599958812,0,1.0738121685930992e-8,2.2465028991851595e-8,0
786.5,0,0,0,0.00035693975251009636,0,1.0820317183448712e-8,2.132373893869184e-8,0
787,0,0,0,0.0003680838077699207,0,1.0751695436283134e-8,1.6218387070498067e-8,0
787.5,0,0,0,0.0000868557672282445,0,1.0560662711952789e-8,1.5348234932730964e-8,0
788,0,0,0,0.00009175368026870907,0,8.347422923481582e-8,1.4052857319503922e-7,0
788.5,0,0,0,0.00009434154775826485,0,8.545277538036493e-8,1.357717415411826e-7,0
789,0,0,0,0.00009454043198602158,0,8.488961266825694e-8,1.2756610227892897e-7,0
789.5,0,0,0,0.00009806913381679552,0,8.155900102032457e-8,1.226546977007044e-7,0
790,0,0,0,0.0004631722789749981,0,7.675367479934787e-8,9.970906564862901e-8,0
790.5,0,0,0,0.00047755270365703017,0,9.241773428104788e-9,7.06670056736624e-9,0
791,0,0,0,0.0004999958384057867,0,8.866983266169379e-9,2.6037752537454862e-9,0
791.5,0,0,0,0.0005250273272365619,0,8.367797288268235e-9,4.884121236793235e-9,0
792,0,0,0,0.0005276563109251908,0,7.790001389084056e-9,5.2668100787866595e-9,0
792.5,0,0,0,0.0001176539597557484,0,7.28664716395421e-9,3.3505183845208294e-9,0
793,0,0,0,0.00012075890944625166,0,5.3744349373811465e-8,3.4151809192404536e-8,0
793.5,0,0,0,0.00012393836856758032,0,5.2234284290968795e-8,6.122884771416177e-8,0
794,0,0,0,0.00012184446737503453,0,5.06848837560803e-8,7.15022076574042e-8,0
794.5,0,0,0,0.00011807651214926398,0,4.892063627497087e-8,7.963056523229256e-8,0
795,0,0,0,0.0005195540659795938,0,4.717552273357301e-8,8.349014311881001e-8,1.780784801298438e-7
795.5,0,0,0,0.000498234855086721,0,5.714762033252866e-9,1.075495326245432e-8,4.896333862984364e-7
796,0,0,1.2557510483029321e-9,0.0004931039140339394,0,5.444278561176629e-9,9.86786954196135e-9,0
796.5,0,0,8.141725298755122e-9,0.0005130624009493441,0,5.0695158449429755e-9,8.977282256309138e-9,0
797,0,0,8.184022719945483e-9,0.0005150965008468202,0,4.6489022613919995e-9,8.644629166876075e-9,0
797.5,0,0,7.900615299233386e-9,0.00011269062863680492,0,4.324853074422786e-9,8.213961400677508e-9,0
798,0,0,2.7469843610006664e-9,0.00010796942778986695,0,3.205624698764196e-8,5.487387451918695e-8,0
798.5,0,0,0,0.00010260675970917419,0,2.8765115933979576e-8,5.161654936648699e-8,0
799,0,0,1.5051232498431867e-9,0.00009923817053759941,0,2.534972771245385e-8,4.3328700834254755e-8,5.205236588930202e-8
799.5,0,0,0,0.000096355114856095,0,2.3319554483379802e-8,4.1784685064471134e-8,4.861328400734459e-7
800,0,0,0,0.00042633982949056263,0,2.090556458264546e-8,3.8439720040848305e-8,3.058202320772015e-7
800.5,0,0,0,0.0004123894207957399,0,2.4975239111345197e-9,4.534170240917948e-9,0
801,0,0,0,0.0003900087297689304,0,2.3623924475736296e-9,4.513425696020098e-9,0
801.5,0,0,0,0.0003552377416172813,0,2.2480749225712385e-9,4.33407508672224e-9,0
802,0,0,0,0.0003247465105998762,0,2.088630961842887e-9,3.5114323000734392e-9,0
802.5,0,0,0,0.00006591182753390055,0,1.785495577602833e-9,2.5670106354836598e-9,0
803,0,0,0,0.0000625530395905693,0,1.204896496316925e-8,1.1939487920233988e-8,0
803.5,0,0,0,0.00005830003302138679,0,1.0407700562024577e-8,9.26381308329842e-9,0
804,0,0,0,0.000054896897609704817,0,8.929330178732724e-9,6.750527935324438e-9,0
804.5,0,0,0,0.00005001321203522156,0,7.910626937974493e-9,6.0636595654060424e-9,0
805,0,0,0,0.00020521124730016332,0,6.977599499066239e-9,4.353244063346916e-9,0
805.5,0,0,0,0.00018515182508687842,0,7.318235845403567e-10,1.8796962885716618e-10,0
806,0,0,0,0.000176836159554071,0,5.840168605394484e-10,0,0
806.5,0,0,0,0.00016703646734452684,0,5.806539248227369e-10,6.912594885524627e-11,0
807,0,0,0,0.00016823247381769782,0,5.774049673860597e-10,1.914737650569747e-10,0
807.5,0,0,0,0.000036182436335335614,0,4.805904406088815e-10,1.939081172994768e-10,0
808,0,0,0,0.00003680710873765401,0,3.072586612015876e-9,1.1225105877526423e-9,0
808.5,0,0,0,0.000037146887746123554,0,3.698778046426146e-9,2.5220217764473076e-10,0
809,0,0,0,0.00003882549321994976,0,4.349753519647986e-9,0,0
809.5,0,0,0,0.000039990130887263445,0,4.030331725966009e-9,0,0
810,0,0,0,0.00019240284492890575,0,3.5427864114621892e-9,1.125624704158452e-9,0
810.5,0,0,0,0.0002037744504544159,0,5.783177080921971e-10,2.721959787655579e-10,0
811,0,0,0,0.00022297479982953756,0,7.432765363323278e-10,4.048052740664117e-10,0
811.5,0,0,0,0.00023760529674798022,1.9181547209856366e-7,7.193649235657955e-10,4.4542204985519395e-10,0
812,0,0,0,0.0002534248406187009,2.477650550390643e-8,6.548095455515027e-10,4.4978529911120147e-10,0
812.5,0,0,0,0.0000584995643591717,0,6.926047774808797e-10,5.254234877975548e-10,0
813,0,0,0,0.00006211757416696495,0,5.854277798719599e-9,5.673346019027916e-9,0
813.5,0,0,0,0.00006624119101483363,0,7.11914580541987e-9,7.208510089511259e-9,0
814,0,0,0,0.00007211146309906708,0,8.365998761390731e-9,6.705363672015212e-9,0
814.5,0,0,0,0.00007778251751723429,0,9.022071753404965e-9,5.613037041826068e-9,0
815,0,0,0,0.00037648620831357953,0,9.72515181827005e-9,6.246375527967725e-9,0
815.5,0,0,0,0.0003937431408390409,0,1.253531420826358e-9,5.491011177337563e-10,0
816,0,0,0,0.00040804349405274476,0,1.289616968429091e-9,4.3951860339068304e-10,3.0451377768129577e-7
816.5,0,0,0,0.00042881763014463245,0,1.573487421129718e-9,4.1052885695999665e-10,0.000001922192446260548
817,0,0,0,0.00045299797947661387,0,1.8757081244374508e-9,5.411147922304614e-10,0.000003550869148173967
